Name,Platform,Publisher,Genre,Metascore,User_Score,Release_Year
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.5,PS3,Namco Bandai Games,Action,,,2015
Virtua Pro Football,PS2,Sega,Sports,,,2006
Date-A-Live Twin Edition: Rio Reincarnation,PSV,Compile Heart,Action,,,2015
Adidas Power Soccer 98,PS,Psygnosis,Sports,,,1998
Natsuiro High School: Seishun Hakusho,PS4,D3Publisher,Action,,,2015
Yu-Gi-Oh! 5D's Wheelie Breakers (JP sales),Wii,Unknown,Racing,,,
Heroes VS,PSP,Namco Bandai Games,Fighting,,,2013
Mini Ninjas,PC,Eidos Interactive,Action,74,8.3,2009
Sotsugyou II: Neo Generation Special,3DO,Imageworks,Simulation,,,1995
Tsuki ni Yori Sou Otome no Sahou: Hidamari no Hibi,PSV,dramatic create,Adventure,,,2015
Kazoku Keikaku,PSP,CyberFront,Adventure,,,2010
Resident Evil 5 HD,XOne,Capcom,Action,,,2016
Super Fruit Fall,Wii,System 3 Arcade Software,Puzzle,,,2006
Jelly Belly: Ballistic Beans,Wii,Zoo Digital Publishing,Puzzle,,,2009
Army Rescue,Wii,UFO Interactive,Shooter,,,2009
Tom Clancy's Splinter Cell Classic Trilogy HD,PS3,Ubisoft,Action,67,6.8,2011
"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",PC,Activision,Shooter,,,2009
UFO: Trilogy,PC,Unknown,Strategy,,,2007
Amatsumi Sora ni! Kumo no Hatate ni,PSV,Prototype,Adventure,,,2015
Dark Tales: Edgar Allan Poe's The Premature Burial,PC,Focus Multimedia,Puzzle,,,2012
Aoishiro,PS2,Success,Adventure,,,2008
Mount & Blade: Warband,PC,Paradox Interactive,Role-Playing,,,2010
Virtual Kasparov,GBA,Titus,Strategy,70,,2002
Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,XB,Global Star,Platform,57,,2005
PC Engine Best Collection: Tengai Makyou Collection,PSP,Hudson Soft,Role-Playing,,,2008
Kung Fu Panda: Showdown of Legendary Legends,PS3,Little Orbit,Action,,,2015
Kung Fu Panda: Showdown of Legendary Legends,X360,Little Orbit,Action,,6.8,2015
Speed Kings,GC,Acclaim Entertainment,Racing,59,,2003
Mighty No. 9,XOne,Deep Silver,Platform,55,4.2,2016
You Don't Know Jack,PC,Vivendi Games,Misc,,,1995
Crysis: Warhead,PC,Electronic Arts,Shooter,84,7.9,2008
ESPN MLS ExtraTime 2002,XB,Konami Digital Entertainment,Sports,68,,2002
Worldwide Soccer Manager 2007,PC,Sega,Sports,87,,2006
Zettai Meikyuu Grimm: Nanatsu no Kagi to Rakuen no Otome,PSP,Karin Entertainment,Misc,,,2010
The Sims 2: Family Fun Stuff,PC,Electronic Arts,Simulation,,4.1,2006
Dreamer Series: Horse Trainer,DS,DreamCatcher Interactive,Simulation,,,2008
Hogs of War,PS,Infogrames,Strategy,62,8.8,2000
Elven Legacy,PC,Paradox Interactive,Strategy,71,7.1,2009
Katekyoo Hitman Reborn! Dream Hyper Battle!,PS2,Marvelous Interactive,Fighting,,,2007
Muchi Muchi Pork & Pink Sweets,X360,Cave,Shooter,,,2011
Trapped Dead,PC,Iceberg Interactive,Strategy,50,4.7,2011
Meiji Toukyou Renka,PSP,Broccoli,Adventure,,,2013
Point Blank 3,PS,Namco Bandai Games,Shooter,78,8.4,2000
Mushihimesama,X360,Cave,Action,,,2012
Higurashi no Naku Koro ni: Jan,PSP,AQ Interactive,Misc,,,2009
Ratchet & Clank Collection,PSV,Sony Computer Entertainment,Action,,,2014
Elvandia Story,PS2,Spike,Role-Playing,,,2007
Winning Post 8 2016,PS4,Tecmo Koei,Simulation,,,2016
Soukoku no Kusabi: Hiiro no Kakera 3 - Ashita e no Tobira,PSP,Idea Factory,Action,,,2012
Triggerheart Excelica Enhanced,PS2,Alchemist,Shooter,,,2009
Vietcong,PC,Gathering of Developers,Shooter,74,8.7,2003
Nervous Brickdown,DS,Eidos Interactive,Puzzle,70,7.5,2007
Puzzle Star Sweep,PS,Midas Interactive Entertainment,Puzzle,,,1997
Battle Spirits: Kiseki no Hasha,PSP,Namco Bandai Games,Role-Playing,,,2009
Maximum Racing: Crash Car Racer,Wii,Nordic Games,Racing,,,2010
The Conveni 4,PS2,Hamster Corporation,Simulation,,,2006
The Cheetah Girls,GBA,Disney Interactive Studios,Misc,,,2006
Charlie's Angels,GC,Ubisoft,Action,23,3.3,2003
Kamen Rider: Battride War II,WiiU,Namco Bandai Games,Action,,,2014
Niko Puchi Girls Runway,3DS,Happinet,Misc,,,2015
uDraw Studio: Instant Artist,X360,THQ,Misc,54,5.7,2011
The Testament of Sherlock Holmes,X360,Focus Home Interactive,Adventure,64,7.6,2012
Seitokai no Ichizon: DS-suru Seitokai,DS,Kadokawa Shoten,Adventure,,,2010
Disney Infinity,PSV,Disney Interactive Studios,Action,,,2013
Guitar Hero III: Legends of Rock,PC,Aspyr,Misc,79,7.2,2007
Teenage Mutant Ninja Turtles Double Pack,GBA,Konami Digital Entertainment,Action,,,2006
The Crew: Wild Run,XOne,Ubisoft,Action,65,6.6,2015
Prism Ark: Awake,PS2,5pb,Adventure,,,2008
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.8,PS3,Namco Bandai Games,Misc,,,2016
Rozen Maiden: Duellwalzer,PS2,Taito,Adventure,,,2006
Rugby 06,XB,Electronic Arts,Sports,76,,2006
Winter Blast: 9 Snow & Ice Games,Wii,Destineer,Sports,,,2010
Coven and Labyrinth of Refrain,PSV,Nippon Ichi Software,Action,,,2016
Marvel Avengers: Battle for Earth,X360,Ubisoft,Action,62,7.3,2012
Natsuiro High School: Seishun Hakusho,PS3,D3Publisher,Action,,,2015
Uppers,PSV,Marvelous Entertainment,Action,,,2016
Shrek / Shark Tale Game Boy Advance Video,GBA,Hasbro Interactive,Misc,,,2006
Lovely x Cation 1 & 2,PSV,5pb,Action,,,2015
Urban Chaos: Riot Response,XB,Eidos Interactive,Shooter,72,8.6,2006
Starship Troopers,PC,Empire Interactive,Shooter,46,6.1,2005
Downtown Nekketsu Koushinkyoku: Soreyuke Daiundoukai All-Star Special,PS3,Arc System Works,Action,,,2015
Ginga Fukei Densetsu: Sapphire,TG16,Hudson Soft,Shooter,,,1995
Katekyoo Hitman Reborn!! Let's Ansatsu!? Nerawareta 10 Daime!,PS2,Marvelous Interactive,Action,,,2007
The Mummy,GBA,Ubisoft,Action,72,,2002
Guitar Freaks V3 & DrumMania V3,PS2,Konami Digital Entertainment,Simulation,,,2007
Chrysler Classic Racing,DS,Zoo Games,Racing,,,2008
The Crow: City of Angels,PS,Acclaim Entertainment,Action,,,1997
Military History: Commander - Europe at War,PSP,Slitherine Software,Strategy,,,2009
Snow Portable,PSP,Prototype,Adventure,,,2007
Heroes of the Pacific,PC,Codemasters,Simulation,76,6.7,2005
Poyo Poyo Kansatsu Nikki,3DS,IE Institute,Action,,,2012
Jinsei Game DS,DS,Atlus,Misc,,,2006
Guitar Freaks & DrumMania: Masterpiece Gold,PS2,Konami Digital Entertainment,Simulation,,,2007
7 Roses: A Darkness Rises,PC,Avanquest Software,Misc,,,2015
Nil Admirari no Tenbin: Teito Genwaku Toukidan,PSV,Idea Factory,Adventure,,,2016
Broken Sword: The Sleeping Dragon,XB,THQ,Adventure,77,8.3,2003
Reversal Challenge,DS,Tommo,Misc,,,2009
Darksiders,PS3,THQ,Action,82,7.9,2010
Tycoon City: New York,PC,Atari,Strategy,67,8.3,2006
Miyako,PSP,Idea Factory,Adventure,,,2010
Motto NUGA-CEL!,PSP,Idea Factory,Adventure,,,2010
NHL 09,PC,Electronic Arts,Sports,62,4.1,2008
Yu-Gi-Oh! GX: The Beginning of Destiny (JP sales),PS2,Konami Digital Entertainment,Strategy,,,2007
Super Dodge Ball,NG,Technos Japan Corporation,Sports,,,1995
11eyes: CrossOver,PSP,5pb,Adventure,,,2010
Gon: BakuBakuBakuBaku Adventure,3DS,Namco Bandai Games,Action,,,2012
Style Book: Junior City,DS,Namco Bandai Games,Misc,,,2006
Earth Seeker,Wii,Kadokawa Shoten,Role-Playing,,,2011
The Crew: Wild Run,PC,Ubisoft,Action,74,7.4,2015
"Warhammer 40,000: Dawn of War: Soulstorm",PC,THQ,Strategy,,,2008
IGT Slots: Lucky Larry's Lobstermania,PC,Masque Publishing,Simulation,,,2011
Atlantic Quest,PC,Avanquest,Puzzle,,,2011
Bakumatsu Rock: Ultra Soul,PSV,Marvelous Interactive,Misc,,,2014
Barbie as the Princess and the Pauper,GBA,Vivendi Games,Adventure,,,2004
Tantei Opera: Milky Holmes,PSP,Unknown,Adventure,,,2010
PopCap Hits!,X360,PopCap Games,Misc,,,2011
Entaku no Seito: The Eternal Legend,PSP,Kadokawa Games,Role-Playing,,,2012
New Atelier Rorona: Hajimari no Monogatari,3DS,Tecmo Koei,Action,,,2015
WorldShift,PC,Playlogic Game Factory,Strategy,63,8.1,2009
My Hero: Doctor,DS,Majesco Entertainment,Action,,,2009
Rainbow Islands Revolution,DS,Rising Star Games,Platform,54,,2005
Sega Ages 2500 Series Vol. 29: Monster World Complete Collection,PS2,Sega,Role-Playing,,,2007
Pillars of Eternity,PC,Paradox Interactive,Role-Playing,89,8.3,2014
Cabela's Alaskan Adventure,PS2,Unknown,Sports,,,
Metal Fight Beyblade Portable: Chouzetsu Tensei Vulcan Horses,PSP,Takara Tomy,Action,,,2010
Elf Bowling 1 & 2,DS,Ignition Entertainment,Sports,,,2005
"Moshi, Kono Sekai ni Kami-sama ga Iru to suru Naraba.",PSV,,Adventure,,,2016
Germany's Next Topmodel 2011,Wii,7G//AMES,Simulation,,,2011
Heavy Fire: Afghanistan,PC,Mastiff,Shooter,,3.2,2011
Arabians Lost: The Engagement on Desert,PS2,Prototype,Adventure,,,2007
Legendary,PC,Atari,Shooter,50,6.6,2008
Densha de Go! Tokubetsu-hen: Fukkatsu Shouwa no Yamatesen,DS,Square Enix,Simulation,,,2010
Garfield Gets Real,DS,Zushi Games,Action,39,,2009
SD Gundam Sangokuden Brave Battle Warriors: Shin Mirisha Taisen,DS,Namco Bandai Games,Action,,,2010
Gakken DS: Shin TOEIC Test Kanzen Kouryaku,DS,Gakken,Misc,,,2007
Summon Night Granthese: Horobi no Ken to Yakusoku no Kishi,PS2,Namco Bandai Games,Role-Playing,,,2010
Crime Scene,DS,Nobilis,Adventure,54,,2009
Puzzle Guzzle,PSP,DHM Interactive,Puzzle,65,,2007
Starry ? Sky: After Summer,PSP,Asgard,Misc,,,2013
Thomas & Friends: Hero of the Rails,Wii,Unknown,Misc,,,2010
Empire Deluxe,PC,New World Computing,Strategy,,,1992
ESPN NFL Primetime 2002,XB,Konami Digital Entertainment,Sports,57,,2002
Gallop Racer Inbreed,PS2,Tecmo Koei,Sports,,,2006
Red Ninja: End of Honor,XB,Vivendi Games,Action,46,4,2005
Ketsui: Kizuna Jigoku Tachi Extra,X360,5pb,Shooter,,,2010
Frisbee Disc Freestyle / Frisbee Disc Golf,DS,DSI Games,Sports,,,2007
The King of Fighters Collection: The Orochi Saga (JP sales),PS2,Ignition Entertainment,Fighting,,,2006
Suzumiya Haruhi-Chan no Mahjong,PSP,Kadokawa Shoten,Misc,,,2011
Commandos 3: Destination Berlin,PC,Eidos Interactive,Strategy,72,7.6,2003
Tsuki no Hikari: Shizumeru Kane no Satsujin,PS2,Victor Interactive,Adventure,,,2002
James Bond 007: Blood Stone,PC,Activision,Shooter,63,7.1,2010
Chili Con Carnage,PSP,Eidos Interactive,Shooter,74,8.2,2007
Writing and Speaking Beautiful Japanese DS,DS,Unknown,Misc,,,
Sega Ages 2500 Series Vol. 26: Dynamite Deka,PS2,Sega,Action,,,2006
Kong: The Animated Series,GBA,BAM! Entertainment,Action,52,,2002
Puzzle Quest: Challenge of the Warlords,PSP,D3Publisher,Puzzle,84,8,2007
Casper's Scare School: Spooky Sports Day,DS,Blast! Entertainment Ltd,Sports,,,2009
Koisuru Otome to Shugo no Tate Portable,PSP,Alchemist,Adventure,,,2010
PachiPara 3D: Ooumi Monogatari 2 - Pachi Pro Fuuunroku Hana,3DS,Irem Software Engineering,Action,,,2012
Garfield's Nightmare,DS,Game Factory,Platform,70,,2007
"Shounen Onmyouji: Tsubasa Yoima, Ten e Kaere",PS2,Kadokawa Shoten,Adventure,,,2007
Bakumatsu Renka: Karyuu Kenshi-den,PS2,D3Publisher,Adventure,,,2007
Grisaia no Rakuen: Le Eden de la Grisaia,PSV,Prototype,Adventure,,,2014
Iridium Runners,PS2,SouthPeak Games,Racing,57,,2008
Nodame Cantabile: Tanoshii Ongaku no Jikan Desu,DS,Namco Bandai Games,Misc,,,2010
Tiny Toon Adventures: Wacky Stackers,GBA,Conspiracy Entertainment,Puzzle,58,,2001
Princess Frontier Portable,PSP,Alchemist,Adventure,,,2011
Rock Blast,Wii,UFO Interactive,Puzzle,,,2010
Touch Detective (JP sales),DS,505 Games,Adventure,,,2006
Emergency Mayhem,Wii,Codemasters,Racing,40,4.3,2008
Mary King's Riding School,DS,Ghostlight,Simulation,,,2008
Voodoo Chronicles: First Sign,PC,ValuSoft,Adventure,,,2011
Rising Zan: The Samurai Gunman,PS,Agetec,Action,,,1998
Uru: Ages Beyond Myst,PC,Ubisoft,Adventure,79,7.6,2003
Prince of Stride,PSV,Kadokawa Games,Adventure,,,2015
Robopon 2: Cross Version,GBA,Hudson Entertainment,Role-Playing,,,2001
Mai-Otome Hime: Otome Butou Shi,PS2,Sunrise Interactive,Fighting,,,2006
Ben 10 Omniverse 2,3DS,Namco Bandai Games,Action,,7.6,2013
TMNT: Mutant Melee,XB,Konami Digital Entertainment,Fighting,43,4.8,2005
Ultimate Puzzle Games,GBA,Telegames,Puzzle,,,2005
Kimikare: New Semester,PSP,Idea Factory,Action,,,2012
Katekyoo Hitman Reborn! Kindan no Yami no Delta,PS2,Marvelous Interactive,Action,,,2008
Prototype: Biohazard Bundle,PS4,Activision,Action,48,2,2016
RoboCop,XB,Titus,Shooter,30,3.6,2003
Haneru no Tobira Wii: Girigirissu,Wii,Namco Bandai Games,Misc,,,2007
Elminage II: Sousei no Megami to Unmei no Daichi,PSP,Starfish,Role-Playing,,,2009
Titanic Mystery,Wii,O-Games,Puzzle,,,2010
Aqua Panic!,DS,Neko Entertainment,Puzzle,,,2009
Blazing Souls,PS2,Idea Factory,Role-Playing,,,2006
Blood Bowl: Legendary Edition,PC,Focus Home Interactive,Sports,73,6.4,2010
Invizimals: The Lost Kingdom,PS3,Sony Computer Entertainment,Action,50,5,2013
Worms,X360,Microsoft Game Studios,Strategy,75,6.9,2007
Seinaru Kana: Orichalcum no Na no Motoni,PSP,CyberFront,Action,,,2012
NHL 2K3,GC,Sega,Sports,89,7,2002
The Hustle: Detroit Streets,XB,Activision,Sports,52,,2006
Tail of the Sun,PS,ArtDink,Role-Playing,,,1996
Revolution: 25th Anniversary Collection,PC,Koch Media,Adventure,,,2016
Barnyard Blast: Swine of the Night,DS,Big Ben Interactive,Platform,,,2008
Back to the Future: The Game,XOne,Telltale Games,Adventure,,7.3,2015
Space Channel 5: Ulala's Cosmic Attack,GBA,Atari,Misc,55,8,2002
Balls of Fury,DS,Zoo Digital Publishing,Sports,62,,2007
Still Life 2,PC,Rondomedia,Adventure,67,5.7,2009
Virtua Quest,PS2,Unknown,Role-Playing,53,7.6,
Disney Sports Basketball,GBA,Konami Digital Entertainment,Sports,73,,2002
Ozzy & Drix,GBA,Midway Games,Platform,,,2003
Nobunaga no Yabou: Soutensoku with Power-Up Kit,PSP,Tecmo Koei,Strategy,,,2011
Yamasa Digi World SP: Moeyo! Kung Fu Shukujo,PS2,Yamasa Entertainment,Misc,,,2006
Disney Sports Football,GC,Konami Digital Entertainment,Sports,59,,2002
Castle Shikigami 2,PS2,Play It,Shooter,67,7.4,2004
Wizardry Twin Pack,PS3,Acquire,Role-Playing,,,2011
Rabbids Invasion: The Interactive TV Show,PS4,Ubisoft,Misc,,,2014
Gadget Racers (PAL),PS2,Zoo Digital Publishing,Racing,,,2002
Moe Star: Moeru Toudai Eigojuku,DS,Mirai Shounen,Misc,,,2008
The Cube,Wii,Funbox Media,Action,,,2012
Bejeweled Blitz,PC,Mastertronic,Puzzle,,,2010
Peggle Nights,PC,PopCap Games,Puzzle,76,8.1,2008
Pulse Racer,XB,Jaleco,Racing,24,2.8,2003
Freestyle Metal X,GC,Midway Games,Racing,,,2003
Tegami Bachi: Kokoro Tsumugu Mono e,PSP,Konami Digital Entertainment,Role-Playing,,,2010
Spirits & Spells,GC,Wanadoo,Platform,,,2003
Agatha Christie: Death on the Nile,PC,Big Fish Games,Adventure,,,2008
Antiphona no Seikahime: Tenshi no Gakufu Op.A,PSP,Nippon Ichi Software,Role-Playing,,,2009
NBA 07,PS2,Sony Computer Entertainment,Sports,63,6.8,2006
Mystery Tales 2: The Spirit Mask,DS,Unknown,Puzzle,,,2011
Rogue Trooper,XB,Eidos Interactive,Shooter,71,8.5,2006
Combat Flight Simulator 3: Battle for Europe,PC,Microsoft Game Studios,Simulation,69,6.5,2002
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.2,PS3,Namco Bandai Games,Action,,,2015
Tomb Raider: Legend,PC,Eidos Interactive,Action,82,7.9,2006
Command & Conquer 3: Kane's Wrath,PC,Electronic Arts,Strategy,,,2008
Eyeshield 21: Portable Edition,PSP,Konami Digital Entertainment,Role-Playing,,,2006
Taishou Moebius Line Vitable,PSV,dramatic create,Adventure,,,2016
Robotics;Notes,PSV,5pb,Adventure,,,2014
Kabushiki Baibai Trainer: Kabutore! Next,DS,Konami Digital Entertainment,Simulation,,,2007
Machi: Unmei no Kousaten,PSP,ChunSoft,Adventure,,,2006
Golden Nugget Casino DS,DS,Majesco Entertainment,Misc,,,2005
Machi-ing Maker 4,PS3,D3Publisher,Strategy,,,2011
World Class Rugby 2: Kokunai Gekitou Hen '93,SNES,Misawa,Sports,,,1994
Ketsui Death Label,DS,Arika,Shooter,,,2008
This War of Mine,PS4,Deep Silver,Action,,,2016
Mechanic Master 2,DS,Crave Entertainment,Puzzle,,,2010
SD Gundam Force,GBA,Namco Bandai Games,Shooter,,,2004
Clover no Kuni no Alice: Wonderful Wonder World,PSP,Quinrose,Adventure,,,2011
Abunai: Koi no Sousa Shitsu,PSV,Asgard,Action,,,2015
Shonen Jump's Yu-Gi-Oh! GX Card Almanac,DS,Konami Digital Entertainment,Misc,,,
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 9: CR Fever Captain Harlock,PS2,D3Publisher,Misc,,,2007
Raven Squad: Operation Hidden Dagger,PC,Evolved Games,Shooter,39,3.1,2009
Monster High 13 Wishes,3DS,Little Orbit,Action,,,2013
Myth Makers: Super Kart GP,Wii,Popcorn Arcade,Racing,,1.8,2007
Canada Hunt,Wii,Virtual Play Games,Sports,,,2010
Planetarian: Chiisana Hoshi no Yume,PSP,Prototype,Adventure,,,2009
GA - Geijutsuka Art Design Class: Slapstick Wonder Land,PSP,Russel,Adventure,,,2010
Roommate Asami: Okusama wa Joshikousei,PS2,Datam Polystar,Adventure,,,2002
Cabbage Patch Kids: The Patch Puppy Rescue,GBA,D3Publisher,Misc,,,2007
Pirates: Legend of the Black Buccaneer,PS2,10TACLE Studios,Adventure,42,7,2006
Let's Dance with Mel B,X360,Black Bean Games,Sports,,,2011
Horrid Henry: Missions of Mischief,Wii,SouthPeak Games,Adventure,,,2010
East India Company,PC,Paradox Interactive,Strategy,67,5.7,2009
Ultraman Star Chronicles,PSP,Namco Bandai Games,Strategy,,,2013
Amagoushi no Yakata,PS2,Nippon Ichi Software,Adventure,,,2007
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.3,PS3,Namco Bandai Games,Action,,,2015
Ginga Tetsudou 999 DS,DS,Culture Brain,Adventure,,,2010
Aedis Eclipse: Generation of Chaos,PSP,Idea Factory,Role-Playing,62,6.5,2006
Koihime Enbu,PS4,Yeti,Fighting,,,2016
Franklin: A Birthday Surprise,PS2,Game Factory,Misc,,,2006
Without Warning,XB,Capcom,Shooter,45,2,
Suzunone Seven: Rebirth Knot,PS2,Alchemist,Adventure,,,2010
"Hanayaka Kana, Ware ga Ichizoku: Tasogare Polarstar",PSP,Idea Factory,Adventure,,,2013
Zoids Dash,DS,Tomy Corporation,Role-Playing,,,2006
Digimon Rumble Arena,PS,Namco Bandai Games,Fighting,64,8.8,2001
Vitamin X Evolution Plus,PSP,D3Publisher,Adventure,,,2010
NEVES,DS,Ignition Entertainment,Puzzle,70,,2007
Dynasty Warriors: Eiketsuden,PS4,Tecmo Koei,Action,,,2016
Wild West Shootout,Wii,Unknown,Shooter,,,2010
MuvLuv Double Pack,PSV,5pb,Adventure,,,2016
Super Speed Machines,DS,Midas Interactive Entertainment,Racing,,,2009
Goblin Commander: Unleash the Horde,GC,Jaleco,Strategy,71,7.8,2003
Final Fight: Streetwise,XB,Capcom,Action,42,4,2006
Nano Diver,PSP,Takara Tomy,Action,,,2011
Mary King's Riding School 2,Wii,Midas Interactive Entertainment,Simulation,,,2009
Elkrone no Atelier: Dear for Otomate,PSP,Idea Factory,Action,,,2012
Top Gear RPM Tuning,XB,Wanadoo,Racing,45,7.5,2005
Painkiller: Hell & Damnation,X360,Nordic Games,Shooter,,,2013
Memories Off: Yubikiri no Kioku,X360,5pb,Adventure,,,2010
Otometeki Koi Kakumei * Love Revo!! DS,DS,GungHo,Adventure,,,2008
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.4,PS3,Namco Bandai Games,Action,,,2015
Clock Zero: Shuuen no Ichibyou - ExTime,PSV,Idea Factory,Action,,,2015
Cross + Channel,PSP,CyberFront,Adventure,,,2010
Mark McMorris Infinite Air,PS4,FuRyu Corporation,Sports,49,6,2016
Shin Hayarigami 2,PSV,Nippon Ichi Software,Adventure,,,2016
Cabela's Big Game Hunter: Pro Hunts,WiiU,Activision,Shooter,,,2014
Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Machiteba Tengoku! Makereba Jigoku! Ryoutsuryuu Ikkakusenkin Daisakusen!,DS,Namco Bandai Games,Misc,,,2010
Micro Machines V4,PSP,Codemasters,Racing,61,,2006
Root Infinity Rexx,PSV,Idea Factory,Adventure,,,2015
Dungeons - The Dark Lord,PC,Kalypso Media,Strategy,72,5.6,2011
Zero no Tsukaima: Muma ga Tsumugu Yokaze no Nocturne,PS2,Marvelous Interactive,Adventure,,,2007
Memories Off: Yubikiri no Kikou,PSP,5pb,Adventure,,,2011
Hurry Up Hedgehog!,DS,O-Games,Racing,,,2009
L.G.S: Shinsetsu Houshinengi,PSP,Idea Factory,Action,,,2012
Battle Engine Aquila,XB,Atari,Shooter,76,,2003
Divinity: Original Sin,PC,Focus Home Interactive,Role-Playing,87,8.7,2014
One Piece Mansion,PS,Capcom,Action,62,,2001
Discworld II: Mortality Bytes!,PS,Psygnosis,Adventure,,,1996
Uchi no 3 Shimai DS,DS,Culture Brain,Misc,,,2008
Airline Tycoon,PC,Interplay,Simulation,,8,2000
Soul Eater: Monotone Princess,Wii,Square Enix,Action,,,2008
Strike Witches: Shirogane no Tsubasa,X360,CyberFront,Strategy,,,2010
Kaleidoeve,PSV,HuneX,Adventure,,,2015
Big Idea's VeggieTales: LarryBoy and the Bad Apple,GBA,Crave Entertainment,Action,,,2006
Broken Sword 5: The Serpent's Curse,XOne,Revolution Software,Adventure,77,7.2,2015
My Ballet Studio,DS,505 Games,Simulation,,,2009
Metal Fight Beyblade: Choujou Kessen! Big Bang Bladers,DS,Hudson Soft,Action,,,2010
Moujuutsukai to Oujisama,PS2,Idea Factory,Adventure,,,2010
Rocksmith 2014 Edition Remastered,PS4,Ubisoft,Misc,,7.8,2016
Bomberman 2,DS,Hudson Soft,Puzzle,,,2008
Unreal Tournament 2004,PC,Atari,Shooter,93,8.9,2004
Shinseiki GPX Cyber Formula: Road To The INFINITY 4,PS2,Sunrise Interactive,Racing,,,2007
Cube,PSP,D3Publisher,Puzzle,60,,2007
Pirates of the Burning Sea,PC,Koch Media,Role-Playing,76,7.6,2008
Just Cause,PC,Eidos Interactive,Action,75,7.3,2006
Army Men: Major Malfunction,XB,Global Star,Shooter,36,4,2006
Dunamis 15,X360,5pb,Adventure,,,2011
Sansuu Puzzle de Migaku: Gakken Otona no Shikou Sense,DS,Gakken,Misc,,,2007
Yoake Yori Ruriiro na Portable,PSP,Kadokawa Shoten,Adventure,,,2010
Big Bass Fishing,PS,Take-Two Interactive,Action,,7.2,2002
Storm Lover 2nd V,PSV,D3Publisher,Adventure,,,2016
Reine des Fleurs,PSV,Idea Factory,Action,,,2015
Densha de Go! Shinkansen EX: Sanyou Shinkansen-hen,Wii,Taito,Simulation,,,2007
Namco Museum 50th Anniversary (JP sales),PS2,Namco Bandai Games,Misc,,,2005
Turbo: Super Stunt Squad,PS3,D3Publisher,Sports,38,,2013
The Haunted: Hell's Reach,PC,Visco,Shooter,51,7.6,2011
Disciples III: Renaissance,PC,Kalypso Media,Strategy,56,5.4,2010
The Longest Journey,PC,Empire Interactive,Adventure,91,8.9,1999
Mana Khemia 2: Ochita Gakuen to Renkinjutsushi Tachi Portable+,PSP,Gust,Role-Playing,,,2009
Let's Pilates!,DS,Konami Digital Entertainment,Misc,,,2007
Irritating Stick,PS,Saurus,Action,,,1998
Chou!! Super Nep League DS,DS,Jaleco,Sports,,,2008
WTA Tour Tennis,GBA,Konami Digital Entertainment,Sports,66,,2002
Lost: Via Domus,PC,Ubisoft,Action,52,6,2008
Judge Dredd: Dredd Vs Death,XB,Vivendi Games,Shooter,57,6.7,2003
Rugby League Live 3,PS3,Tru Blu Entertainment,Action,,,2015
Simple 2000 Series Vol. 105: The Maid Fuku to Kikanjuu,PS2,D3Publisher,Action,,,2006
Platypus,PSP,Funsta,Shooter,59,,2006
Davis Cup Tennis,GBA,Ubisoft,Sports,59,,2002
Pro Rally,GC,Ubisoft,Racing,64,,2002
Kimi ni Todoke: Sodateru Omoi,DS,Banpresto,Adventure,,,2009
